,0,1
1362,1.0,7.0
1363,3.0,6.0
1364,2.0,8.0
1365,7.0,9.0
1366,2.0,5.0
1367,4.0,4.0
1368,4.0,7.0
1369,9.0,9.0
1370,8.0,8.0
1371,2.0,1.0
1372,7.0,7.0
1373,9.0,3.0
1374,8.0,2.0
1375,9.0,0.0
1376,8.0,1.0
1377,8.0,1.0
1378,7.0,1.0
1379,9.0,5.0
1380,3.0,1.0
1381,4.0,2.0
1382,0.0,0.0
1383,2.0,1.0
1384,5.0,8.0
1385,7.0,1.0
1386,4.0,3.0
1387,6.0,9.0
1388,1.0,9.0
1389,1.0,4.0
1390,1.0,2.0
1391,0.0,0.0
1392,1.0,4.0
1393,9.0,1.0
1394,3.0,3.0
1395,0.0,2.0
1396,1.0,0.0
1397,7.0,2.0
1398,3.0,3.0
1399,3.0,1.0
1400,5.0,0.0
1401,4.0,9.0
1402,7.0,9.0
1403,2.0,1.0
1404,9.0,9.0
1405,0.0,4.0
1406,2.0,3.0
1407,3.0,9.0
1408,5.0,7.0
1409,3.0,6.0
1410,5.0,5.0
1411,3.0,6.0
1412,2.0,7.0
1413,9.0,4.0
1414,9.0,6.0
1415,3.0,7.0
1416,8.0,9.0
1417,8.0,7.0
1418,7.0,1.0
1419,1.0,1.0
1420,5.0,6.0
1421,9.0,3.0
1422,2.0,1.0
1423,9.0,5.0
1424,3.0,4.0
1425,7.0,2.0
1426,7.0,0.0
1427,9.0,3.0
1428,2.0,5.0
1429,3.0,7.0
1430,3.0,8.0
1431,9.0,2.0
1432,1.0,0.0
1433,3.0,9.0
1434,1.0,5.0
1435,0.0,3.0
1436,6.0,6.0
1437,6.0,6.0
1438,0.0,2.0
1439,2.0,0.0
1440,0.0,7.0
1441,5.0,0.0
1442,7.0,9.0
1443,0.0,0.0
1444,2.0,7.0
1445,1.0,8.0
1446,1.0,1.0
1447,5.0,8.0
1448,2.0,8.0
1449,6.0,5.0
1450,9.0,9.0
1451,7.0,5.0
1452,4.0,0.0
1453,9.0,4.0
1454,9.0,3.0
1455,8.0,3.0
1456,6.0,4.0
1457,3.0,9.0
1458,6.0,2.0
1459,5.0,8.0
1460,8.0,2.0
1461,5.0,8.0
1462,0.0,1.0
1463,8.0,5.0
1464,8.0,0.0
1465,6.0,5.0
1466,6.0,5.0
1467,0.0,0.0
1468,3.0,1.0
1469,2.0,7.0
1470,1.0,2.0
1471,5.0,7.0
1472,5.0,6.0
1473,4.0,7.0
1474,6.0,5.0
1475,3.0,9.0
1476,2.0,3.0
1477,2.0,0.0
1478,2.0,1.0
1479,9.0,8.0
1480,5.0,6.0
1481,5.0,7.0
1482,4.0,3.0
1483,8.0,8.0
1484,7.0,8.0
1485,6.0,1.0
1486,6.0,5.0
1487,2.0,9.0
1488,5.0,6.0
1489,7.0,2.0
1490,3.0,1.0
1491,9.0,5.0
1492,7.0,8.0
1493,0.0,4.0
1494,3.0,5.0
1495,8.0,0.0
1496,3.0,8.0
1497,8.0,0.0
1498,4.0,2.0
1499,6.0,1.0
1500,1.0,8.0
1501,2.0,5.0
1502,6.0,5.0
1503,9.0,9.0
1504,6.0,6.0
1505,2.0,5.0
1506,0.0,2.0
1507,1.0,7.0
1508,2.0,6.0
1509,1.0,0.0
1510,5.0,0.0
1511,2.0,1.0
1512,5.0,9.0
1513,2.0,5.0
1514,0.0,3.0
1515,2.0,6.0
1516,6.0,7.0
1517,8.0,0.0
1518,1.0,0.0
1519,2.0,9.0
1520,2.0,4.0
1521,7.0,4.0
1522,2.0,2.0
1523,6.0,8.0
1524,2.0,0.0
1525,2.0,6.0
1526,2.0,7.0
1527,0.0,6.0
1528,0.0,8.0
1529,2.0,2.0
1530,2.0,9.0
1531,3.0,1.0
1532,7.0,4.0
1533,8.0,0.0
1534,4.0,8.0
1535,5.0,5.0
1536,5.0,7.0
1537,9.0,2.0
1538,4.0,5.0
1539,1.0,9.0
1540,5.0,6.0
1541,8.0,8.0
1542,9.0,6.0
1543,9.0,8.0
1544,4.0,7.0
1545,5.0,0.0
1546,0.0,8.0
1547,4.0,2.0
1548,9.0,0.0
1549,7.0,9.0
1550,0.0,5.0
1551,8.0,1.0
1552,4.0,7.0
1553,4.0,0.0
1554,0.0,0.0
1555,3.0,3.0
1556,9.0,8.0
1557,7.0,4.0
1558,9.0,4.0
1559,0.0,1.0
1560,2.0,3.0
1561,9.0,8.0
1562,2.0,3.0
1563,6.0,7.0
1564,5.0,0.0
1565,7.0,5.0
1566,8.0,8.0
1567,3.0,3.0
1568,6.0,0.0
1569,0.0,7.0
1570,7.0,1.0
1571,2.0,0.0
1572,4.0,5.0
1573,4.0,9.0
1574,7.0,7.0
1575,5.0,0.0
1576,0.0,0.0
1577,3.0,0.0
1578,4.0,8.0
1579,1.0,4.0
1580,1.0,3.0
1581,5.0,1.0
1582,2.0,1.0
1583,6.0,9.0
1584,3.0,5.0
1585,9.0,6.0
1586,7.0,1.0
1587,6.0,1.0
1588,9.0,9.0
1589,3.0,5.0
1590,2.0,0.0
1591,1.0,1.0
1592,2.0,1.0
1593,7.0,2.0
1594,6.0,2.0
1595,3.0,4.0
1596,4.0,5.0
1597,8.0,0.0
1598,0.0,4.0
1599,3.0,1.0
1600,7.0,3.0
1601,0.0,4.0
1602,0.0,0.0
1603,6.0,0.0
1604,4.0,5.0
1605,3.0,1.0
1606,2.0,6.0
1607,7.0,6.0
1608,7.0,6.0
1609,6.0,1.0
1610,7.0,0.0
1611,4.0,4.0
1612,9.0,0.0
1613,1.0,1.0
1614,0.0,3.0
1615,0.0,9.0
1616,8.0,7.0
1617,2.0,9.0
1618,6.0,3.0
1619,0.0,2.0
1620,8.0,8.0
1621,8.0,4.0
1622,0.0,9.0
1623,7.0,8.0
1624,9.0,4.0
1625,1.0,1.0
1626,6.0,3.0
1627,9.0,1.0
1628,6.0,8.0
1629,5.0,1.0
1630,6.0,5.0
1631,0.0,8.0
1632,9.0,5.0
1633,4.0,9.0
1634,2.0,4.0
1635,6.0,8.0
1636,2.0,9.0
1637,9.0,0.0
1638,3.0,7.0
1639,1.0,4.0
1640,8.0,2.0
1641,5.0,9.0
1642,5.0,6.0
1643,7.0,6.0
1644,5.0,0.0
1645,0.0,9.0
1646,2.0,2.0
1647,3.0,2.0
1648,1.0,0.0
1649,5.0,0.0
1650,1.0,2.0
1651,6.0,3.0
1652,3.0,5.0
1653,6.0,0.0
1654,3.0,8.0
1655,6.0,1.0
1656,0.0,1.0
1657,3.0,8.0
1658,9.0,7.0
1659,9.0,8.0
1660,1.0,3.0
1661,5.0,1.0
1662,6.0,7.0
1663,9.0,8.0
1664,0.0,9.0
1665,0.0,2.0
1666,5.0,2.0
1667,2.0,3.0
1668,5.0,1.0
1669,5.0,1.0
1670,0.0,5.0
1671,3.0,6.0
1672,8.0,7.0
1673,1.0,5.0
1674,6.0,6.0
1675,5.0,2.0
1676,1.0,4.0
1677,2.0,6.0
1678,3.0,8.0
1679,1.0,0.0
1680,3.0,7.0
1681,9.0,2.0
1682,4.0,0.0
1683,8.0,7.0
1684,8.0,7.0
1685,1.0,1.0
1686,5.0,1.0
1687,0.0,7.0
1688,5.0,6.0
1689,3.0,7.0
1690,4.0,3.0
1691,6.0,2.0
1692,4.0,9.0
1693,7.0,9.0
1694,4.0,6.0
1695,3.0,5.0
1696,9.0,4.0
1697,9.0,2.0
1698,3.0,9.0
1699,5.0,8.0
1700,6.0,0.0
1701,7.0,6.0
1702,4.0,6.0
1703,5.0,4.0
1704,0.0,2.0
1705,3.0,5.0
1706,0.0,1.0
1707,6.0,3.0
1708,8.0,5.0
1709,5.0,5.0
1710,1.0,4.0
1711,1.0,4.0
1712,5.0,0.0
1713,0.0,5.0
1714,0.0,3.0
1715,3.0,1.0
1716,6.0,7.0
1717,1.0,3.0
1718,0.0,2.0
1719,7.0,0.0
1720,8.0,9.0
1721,9.0,8.0
1722,3.0,2.0
1723,6.0,2.0
1724,5.0,4.0
1725,2.0,6.0
1726,8.0,6.0
1727,6.0,4.0
1728,2.0,3.0
1729,9.0,4.0
1730,0.0,5.0
1731,0.0,0.0
1732,7.0,1.0
1733,7.0,5.0
1734,5.0,6.0
1735,1.0,4.0
1736,6.0,6.0
1737,9.0,7.0
1738,3.0,1.0
1739,8.0,9.0
1740,9.0,1.0
1741,8.0,7.0
1742,3.0,9.0
1743,8.0,2.0
1744,0.0,8.0
1745,5.0,7.0
1746,1.0,0.0
1747,7.0,9.0
1748,0.0,3.0
1749,7.0,7.0
1750,7.0,6.0
1751,0.0,8.0
1752,7.0,8.0
1753,2.0,9.0
1754,7.0,0.0
1755,7.0,8.0
1756,5.0,1.0
1757,6.0,2.0
1758,8.0,3.0
1759,3.0,7.0
1760,7.0,8.0
1761,3.0,5.0
1762,7.0,5.0
1763,0.0,4.0
1764,2.0,7.0
1765,6.0,1.0
1766,1.0,8.0
1767,2.0,9.0
1768,2.0,2.0
1769,7.0,0.0
1770,0.0,7.0
1771,8.0,9.0
1772,2.0,8.0
1773,6.0,3.0
1774,2.0,4.0
1775,6.0,5.0
1776,2.0,9.0
1777,1.0,9.0
1778,2.0,2.0
1779,4.0,5.0
1780,5.0,9.0
1781,3.0,2.0
1782,5.0,7.0
1783,0.0,0.0
1784,2.0,9.0
1785,1.0,1.0
1786,8.0,2.0
1787,9.0,7.0
1788,6.0,9.0
1789,4.0,1.0
1790,6.0,8.0
1791,1.0,2.0
1792,9.0,1.0
1793,3.0,2.0
1794,5.0,1.0
1795,8.0,2.0
1796,7.0,1.0
1797,8.0,4.0
1798,2.0,3.0
1799,0.0,7.0
1800,1.0,5.0
1801,8.0,9.0
1802,0.0,6.0
1803,7.0,2.0
1804,5.0,2.0
1805,2.0,6.0
1806,0.0,9.0
1807,6.0,8.0
1808,0.0,2.0
1809,4.0,1.0
1810,3.0,5.0
1811,6.0,6.0
1812,5.0,4.0
1813,7.0,3.0
1814,9.0,9.0
1815,4.0,9.0
1816,2.0,4.0
1817,8.0,3.0
1818,6.0,3.0
1819,2.0,4.0
1820,2.0,0.0
1821,3.0,6.0
1822,7.0,6.0
1823,9.0,2.0
1824,8.0,5.0
1825,9.0,0.0
1826,0.0,7.0
1827,6.0,9.0
1828,0.0,6.0
1829,8.0,7.0
1830,8.0,8.0
1831,7.0,9.0
1832,7.0,3.0
1833,4.0,5.0
1834,1.0,9.0
1835,1.0,1.0
1836,7.0,7.0
1837,2.0,6.0
1838,4.0,2.0
1839,5.0,7.0
1840,2.0,2.0
1841,2.0,0.0
1842,3.0,9.0
1843,4.0,9.0
1844,1.0,1.0
1845,6.0,6.0
1846,0.0,7.0
1847,4.0,6.0
1848,2.0,3.0
1849,3.0,1.0
1850,5.0,2.0
1851,7.0,4.0
1852,6.0,0.0
1853,8.0,4.0
1854,4.0,9.0
1855,2.0,6.0
1856,3.0,5.0
1857,2.0,4.0
1858,1.0,4.0
1859,4.0,5.0
1860,2.0,6.0
1861,0.0,8.0
1862,8.0,4.0
1863,7.0,0.0
1864,9.0,4.0
1865,2.0,2.0
1866,3.0,9.0
1867,4.0,6.0
1868,1.0,5.0
1869,2.0,7.0
1870,4.0,9.0
1871,5.0,9.0
1872,8.0,2.0
1873,5.0,5.0
1874,7.0,7.0
1875,2.0,9.0
1876,1.0,7.0
1877,9.0,4.0
1878,1.0,1.0
1879,6.0,0.0
1880,9.0,6.0
1881,7.0,5.0
1882,8.0,4.0
1883,3.0,0.0
1884,7.0,7.0
1885,2.0,0.0
1886,8.0,9.0
1887,3.0,3.0
1888,1.0,3.0
1889,5.0,8.0
1890,5.0,5.0
1891,3.0,9.0
1892,8.0,1.0
1893,8.0,1.0
1894,6.0,6.0
1895,1.0,0.0
1896,9.0,9.0
1897,7.0,3.0
1898,2.0,8.0
1899,5.0,1.0
1900,6.0,5.0
1901,6.0,9.0
1902,9.0,6.0
1903,4.0,8.0
1904,4.0,3.0
1905,7.0,4.0
1906,9.0,5.0
1907,7.0,9.0
1908,3.0,3.0
1909,3.0,7.0
1910,5.0,7.0
1911,4.0,3.0
1912,6.0,3.0
1913,5.0,0.0
1914,4.0,1.0
1915,3.0,5.0
1916,2.0,5.0
1917,5.0,5.0
1918,1.0,8.0
1919,7.0,3.0
1920,5.0,8.0
1921,6.0,5.0
1922,8.0,8.0
1923,0.0,8.0
1924,9.0,9.0
1925,3.0,0.0
1926,6.0,9.0
1927,6.0,5.0
1928,8.0,7.0
1929,0.0,7.0
1930,0.0,4.0
1931,0.0,2.0
1932,1.0,0.0
1933,2.0,9.0
1934,5.0,1.0
1935,5.0,4.0
1936,9.0,6.0
1937,9.0,0.0
1938,7.0,8.0
1939,1.0,5.0
1940,2.0,4.0
1941,5.0,7.0
1942,0.0,6.0
1943,8.0,5.0
1944,1.0,7.0
1945,1.0,8.0
1946,6.0,7.0
1947,1.0,9.0
1948,9.0,5.0
1949,4.0,4.0
1950,8.0,2.0
1951,3.0,3.0
1952,2.0,8.0
1953,5.0,1.0
1954,9.0,7.0
1955,8.0,1.0
1956,3.0,5.0
1957,3.0,6.0
1958,2.0,5.0
1959,8.0,5.0
1960,3.0,4.0
1961,0.0,9.0
1962,5.0,2.0
1963,7.0,2.0
1964,9.0,8.0
1965,8.0,5.0
1966,3.0,5.0
1967,5.0,4.0
1968,8.0,5.0
1969,7.0,9.0
1970,8.0,1.0
1971,6.0,8.0
1972,5.0,4.0
1973,8.0,7.0
1974,0.0,1.0
1975,4.0,3.0
1976,2.0,7.0
1977,3.0,5.0
1978,5.0,3.0
1979,1.0,9.0
1980,8.0,2.0
1981,1.0,6.0
1982,0.0,1.0
1983,1.0,7.0
1984,5.0,5.0
1985,5.0,0.0
1986,6.0,0.0
1987,1.0,6.0
1988,9.0,8.0
1989,1.0,2.0
1990,2.0,8.0
1991,9.0,3.0
1992,2.0,1.0
1993,4.0,0.0
1994,5.0,8.0
1995,6.0,4.0
1996,9.0,2.0
1997,0.0,8.0
1998,3.0,4.0
1999,9.0,5.0
2000,5.0,5.0
2001,0.0,4.0
2002,5.0,4.0
2003,3.0,3.0
2004,1.0,0.0
2005,8.0,3.0
2006,7.0,2.0
2007,1.0,5.0
2008,9.0,8.0
2009,3.0,0.0
2010,1.0,6.0
2011,8.0,1.0
2012,6.0,7.0
2013,7.0,3.0
2014,6.0,3.0
2015,1.0,9.0
2016,6.0,8.0
2017,6.0,1.0
2018,4.0,6.0
2019,9.0,5.0
2020,2.0,2.0
2021,6.0,6.0
2022,1.0,5.0
2023,0.0,8.0
2024,6.0,9.0
2025,9.0,7.0
2026,6.0,5.0
2027,5.0,2.0
2028,3.0,8.0
2029,4.0,7.0
2030,6.0,2.0
2031,7.0,8.0
2032,2.0,1.0
2033,8.0,4.0
2034,1.0,2.0
2035,7.0,0.0
2036,0.0,0.0
2037,4.0,7.0
2038,8.0,6.0
2039,5.0,1.0
2040,3.0,4.0
2041,8.0,1.0
2042,1.0,5.0
2043,6.0,6.0
2044,5.0,5.0
2045,9.0,2.0
2046,8.0,2.0
2047,5.0,0.0
2048,8.0,8.0
2049,1.0,0.0
2050,2.0,4.0
2051,9.0,5.0
2052,2.0,5.0
2053,6.0,3.0
2054,0.0,9.0
2055,3.0,6.0
2056,9.0,9.0
2057,9.0,3.0
2058,1.0,8.0
2059,4.0,8.0
2060,3.0,5.0
2061,4.0,8.0
2062,7.0,7.0
2063,7.0,4.0
2064,0.0,8.0
2065,3.0,8.0
2066,6.0,0.0
2067,2.0,9.0
2068,5.0,8.0
2069,3.0,2.0
2070,2.0,1.0
2071,3.0,2.0
2072,5.0,5.0
2073,5.0,5.0
2074,7.0,3.0
2075,8.0,8.0
2076,4.0,3.0
2077,7.0,2.0
2078,4.0,9.0
2079,4.0,8.0
2080,2.0,2.0
2081,6.0,6.0
2082,3.0,8.0
2083,7.0,1.0
2084,0.0,3.0
2085,0.0,2.0
2086,5.0,3.0
2087,3.0,3.0
2088,8.0,0.0
2089,4.0,7.0
2090,4.0,3.0
2091,6.0,1.0
2092,1.0,8.0
2093,9.0,6.0
2094,2.0,3.0
2095,3.0,8.0
2096,7.0,9.0
2097,7.0,0.0
2098,1.0,1.0
2099,3.0,3.0
2100,7.0,6.0
2101,6.0,1.0
2102,9.0,5.0
2103,8.0,7.0
2104,1.0,3.0
2105,3.0,4.0
2106,8.0,5.0
2107,5.0,4.0
2108,2.0,0.0
2109,4.0,6.0
2110,0.0,2.0
2111,1.0,5.0
2112,3.0,4.0
2113,1.0,6.0
2114,5.0,1.0
2115,4.0,3.0
2116,5.0,0.0
2117,3.0,1.0
2118,2.0,8.0
2119,2.0,1.0
2120,8.0,5.0
2121,3.0,3.0
2122,2.0,6.0
2123,2.0,2.0
2124,6.0,5.0
2125,3.0,3.0
2126,3.0,2.0
2127,5.0,2.0
2128,2.0,6.0
2129,0.0,1.0
2130,4.0,2.0
2131,5.0,6.0
2132,3.0,6.0
2133,2.0,9.0
2134,3.0,3.0
2135,8.0,7.0
2136,0.0,7.0
2137,9.0,1.0
2138,6.0,7.0
2139,4.0,3.0
2140,9.0,7.0
2141,7.0,1.0
2142,8.0,6.0
2143,9.0,8.0
2144,6.0,9.0
2145,9.0,2.0
2146,2.0,5.0
2147,7.0,2.0
2148,2.0,5.0
2149,5.0,5.0
2150,8.0,8.0
2151,3.0,4.0
2152,5.0,7.0
2153,3.0,8.0
2154,3.0,4.0
2155,1.0,8.0
2156,2.0,7.0
2157,6.0,9.0
2158,4.0,5.0
2159,5.0,7.0
2160,6.0,4.0
2161,0.0,2.0
2162,5.0,6.0
2163,9.0,1.0
2164,7.0,5.0
2165,3.0,0.0
2166,6.0,8.0
2167,2.0,0.0
2168,7.0,3.0
2169,1.0,1.0
2170,1.0,7.0
2171,7.0,8.0
2172,9.0,6.0
2173,9.0,4.0
2174,7.0,5.0
2175,0.0,7.0
2176,0.0,2.0
2177,6.0,7.0
2178,2.0,2.0
2179,4.0,9.0
2180,3.0,6.0
2181,8.0,8.0
2182,2.0,0.0
2183,3.0,2.0
2184,9.0,6.0
2185,7.0,5.0
2186,2.0,3.0
2187,3.0,2.0
2188,7.0,1.0
2189,2.0,0.0
2190,2.0,8.0
2191,3.0,9.0
2192,3.0,1.0
2193,1.0,9.0
2194,5.0,0.0
2195,3.0,6.0
2196,2.0,7.0
2197,7.0,0.0
2198,6.0,3.0
2199,6.0,9.0
2200,9.0,2.0
2201,6.0,7.0
2202,8.0,1.0
2203,5.0,3.0
2204,0.0,0.0
2205,3.0,9.0
2206,9.0,2.0
2207,7.0,1.0
2208,7.0,3.0
2209,7.0,0.0
2210,9.0,2.0
2211,7.0,9.0
2212,3.0,3.0
2213,9.0,5.0
2214,0.0,6.0
2215,3.0,2.0
2216,9.0,3.0
2217,8.0,8.0
2218,6.0,2.0
2219,1.0,5.0
2220,5.0,2.0
2221,1.0,7.0
2222,0.0,0.0
2223,4.0,8.0
2224,6.0,3.0
2225,3.0,5.0
2226,3.0,0.0
2227,0.0,4.0
2228,4.0,2.0
2229,8.0,3.0
2230,5.0,3.0
2231,5.0,5.0
2232,1.0,4.0
2233,2.0,2.0
2234,1.0,3.0
2235,8.0,3.0
2236,9.0,7.0
2237,8.0,1.0
2238,5.0,4.0
2239,9.0,4.0
2240,5.0,0.0
2241,1.0,4.0
2242,7.0,8.0
2243,4.0,2.0
2244,4.0,8.0
2245,4.0,3.0
2246,9.0,3.0
2247,4.0,5.0
2248,5.0,6.0
2249,8.0,8.0
2250,1.0,8.0
2251,2.0,9.0
2252,5.0,4.0
2253,0.0,4.0
2254,1.0,2.0
2255,1.0,1.0
2256,1.0,3.0
2257,0.0,9.0
2258,4.0,6.0
2259,5.0,7.0
2260,7.0,9.0
2261,5.0,9.0
2262,6.0,5.0
2263,3.0,0.0
2264,2.0,5.0
2265,8.0,1.0
2266,8.0,8.0
2267,3.0,6.0
2268,6.0,8.0
2269,4.0,2.0
2270,8.0,8.0
2271,5.0,5.0
2272,1.0,8.0
2273,2.0,9.0
2274,9.0,4.0
2275,9.0,3.0
2276,2.0,2.0
2277,7.0,8.0
2278,3.0,3.0
2279,5.0,8.0
2280,3.0,6.0
2281,9.0,6.0
2282,2.0,9.0
2283,5.0,7.0
2284,0.0,0.0
2285,8.0,2.0
2286,2.0,7.0
2287,5.0,5.0
2288,1.0,5.0
2289,4.0,5.0
2290,0.0,3.0
2291,6.0,1.0
2292,1.0,0.0
2293,1.0,2.0
2294,0.0,7.0
2295,9.0,6.0
2296,3.0,3.0
2297,5.0,1.0
2298,7.0,0.0
2299,6.0,8.0
2300,2.0,3.0
2301,3.0,1.0
2302,6.0,5.0
2303,5.0,6.0
2304,9.0,6.0
2305,1.0,6.0
2306,9.0,0.0
2307,8.0,1.0
2308,8.0,5.0
2309,8.0,9.0
2310,5.0,2.0
2311,8.0,3.0
2312,0.0,6.0
2313,7.0,5.0
2314,4.0,5.0
2315,6.0,2.0
2316,6.0,2.0
2317,8.0,7.0
2318,8.0,3.0
2319,5.0,2.0
2320,8.0,9.0
2321,3.0,9.0
2322,6.0,0.0
2323,1.0,2.0
2324,8.0,6.0
2325,0.0,3.0
2326,5.0,5.0
2327,2.0,5.0
2328,5.0,5.0
2329,4.0,0.0
2330,1.0,0.0
2331,4.0,3.0
2332,6.0,4.0
2333,9.0,7.0
2334,8.0,2.0
2335,3.0,1.0
2336,7.0,9.0
2337,7.0,0.0
2338,3.0,5.0
2339,4.0,6.0
2340,2.0,1.0
2341,3.0,2.0
2342,5.0,2.0
2343,8.0,6.0
2344,4.0,7.0
2345,9.0,7.0
2346,0.0,1.0
2347,0.0,2.0
2348,3.0,1.0
2349,9.0,1.0
2350,7.0,6.0
2351,3.0,1.0
2352,3.0,8.0
2353,4.0,8.0
2354,7.0,1.0
2355,8.0,9.0
2356,0.0,5.0
2357,1.0,5.0
2358,9.0,0.0
2359,8.0,4.0
2360,8.0,7.0
2361,4.0,1.0
2362,7.0,9.0
2363,7.0,0.0
2364,0.0,5.0
2365,5.0,8.0
2366,6.0,7.0
2367,4.0,2.0
2368,8.0,0.0
2369,4.0,1.0
2370,9.0,3.0
2371,0.0,7.0
2372,0.0,3.0
2373,1.0,8.0
2374,9.0,0.0
2375,3.0,3.0
2376,9.0,3.0
2377,7.0,7.0
2378,3.0,2.0
2379,3.0,4.0
2380,6.0,6.0
2381,4.0,5.0
2382,0.0,4.0
2383,2.0,6.0
2384,1.0,9.0
2385,1.0,6.0
2386,5.0,8.0
2387,7.0,0.0
2388,0.0,8.0
2389,1.0,2.0
2390,7.0,0.0
2391,9.0,8.0
2392,6.0,3.0
2393,7.0,1.0
2394,2.0,6.0
2395,4.0,0.0
2396,6.0,0.0
2397,2.0,8.0
2398,2.0,6.0
2399,2.0,5.0
2400,8.0,4.0
2401,6.0,8.0
2402,4.0,4.0
2403,9.0,3.0
2404,8.0,5.0
2405,4.0,3.0
2406,7.0,1.0
2407,4.0,5.0
2408,5.0,7.0
2409,8.0,4.0
2410,7.0,8.0
2411,9.0,5.0
2412,2.0,0.0
2413,4.0,8.0
2414,4.0,3.0
2415,3.0,3.0
2416,9.0,1.0
2417,0.0,3.0
2418,1.0,0.0
2419,7.0,8.0
2420,5.0,2.0
2421,2.0,0.0
2422,5.0,5.0
2423,2.0,8.0
2424,2.0,8.0
2425,6.0,3.0
2426,9.0,8.0
2427,3.0,3.0
2428,7.0,5.0
2429,1.0,5.0
2430,2.0,7.0
2431,2.0,2.0
2432,0.0,6.0
2433,8.0,2.0
2434,9.0,7.0
2435,4.0,2.0
2436,3.0,1.0
2437,1.0,6.0
2438,7.0,6.0
2439,4.0,5.0
2440,2.0,2.0
2441,0.0,9.0
2442,0.0,4.0
2443,7.0,7.0
2444,3.0,8.0
2445,0.0,9.0
2446,0.0,5.0
2447,7.0,4.0
2448,8.0,3.0
2449,4.0,1.0
2450,9.0,6.0
2451,5.0,8.0
2452,8.0,6.0
2453,8.0,8.0
2454,5.0,3.0
2455,3.0,5.0
2456,7.0,3.0
2457,5.0,9.0
2458,0.0,3.0
2459,4.0,0.0
2460,1.0,8.0
2461,9.0,9.0
2462,8.0,4.0
2463,2.0,8.0
2464,9.0,7.0
2465,0.0,2.0
2466,0.0,3.0
2467,4.0,0.0
2468,1.0,7.0
2469,6.0,8.0
2470,8.0,6.0
2471,4.0,6.0
2472,1.0,0.0
2473,1.0,4.0
2474,2.0,2.0
2475,8.0,3.0
2476,9.0,5.0
2477,8.0,1.0
2478,5.0,1.0
2479,7.0,1.0
2480,7.0,1.0
2481,9.0,8.0
2482,3.0,3.0
2483,2.0,1.0
2484,9.0,5.0
2485,4.0,5.0
2486,7.0,5.0
2487,8.0,1.0
2488,8.0,6.0
2489,0.0,3.0
2490,6.0,7.0
2491,7.0,8.0
2492,6.0,4.0
2493,0.0,1.0
2494,5.0,0.0
2495,2.0,5.0
2496,1.0,6.0
2497,1.0,4.0
2498,6.0,2.0
2499,9.0,1.0
2500,6.0,4.0
2501,6.0,4.0
2502,8.0,7.0
2503,0.0,2.0
2504,3.0,2.0
2505,4.0,5.0
2506,9.0,3.0
2507,3.0,5.0
2508,2.0,2.0
2509,8.0,8.0
2510,3.0,8.0
2511,6.0,4.0
2512,4.0,1.0
2513,3.0,4.0
2514,3.0,7.0
2515,3.0,5.0
2516,8.0,8.0
2517,2.0,5.0
2518,6.0,3.0
2519,1.0,9.0
2520,7.0,0.0
2521,8.0,4.0
2522,3.0,9.0
2523,0.0,4.0
2524,4.0,6.0
2525,9.0,8.0
2526,9.0,3.0
2527,5.0,0.0
2528,5.0,9.0
2529,8.0,5.0
2530,9.0,2.0
2531,8.0,6.0
2532,1.0,8.0
2533,3.0,6.0
2534,2.0,1.0
2535,0.0,9.0
2536,0.0,4.0
2537,9.0,6.0
2538,5.0,6.0
2539,8.0,4.0
2540,4.0,2.0
2541,9.0,3.0
2542,8.0,0.0
2543,0.0,3.0
2544,7.0,9.0
2545,7.0,0.0
2546,3.0,1.0
2547,7.0,5.0
2548,1.0,0.0
2549,9.0,1.0
2550,8.0,2.0
2551,0.0,9.0
2552,2.0,6.0
2553,1.0,1.0
2554,4.0,4.0
2555,5.0,8.0
2556,7.0,3.0
2557,5.0,7.0
2558,5.0,1.0
2559,6.0,8.0
2560,2.0,8.0
2561,6.0,2.0
2562,5.0,3.0
2563,0.0,4.0
2564,5.0,9.0
2565,0.0,6.0
2566,9.0,4.0
2567,1.0,8.0
2568,8.0,7.0
2569,3.0,5.0
2570,9.0,6.0
2571,6.0,0.0
2572,6.0,4.0
2573,4.0,6.0
2574,5.0,4.0
2575,9.0,3.0
2576,8.0,6.0
2577,4.0,7.0
2578,1.0,1.0
2579,5.0,3.0
2580,9.0,8.0
2581,7.0,0.0
2582,3.0,6.0
2583,4.0,9.0
2584,2.0,5.0
2585,1.0,4.0
2586,0.0,3.0
2587,2.0,5.0
2588,2.0,1.0
2589,4.0,3.0
2590,0.0,9.0
2591,3.0,4.0
2592,8.0,5.0
2593,8.0,3.0
2594,5.0,1.0
2595,1.0,2.0
2596,0.0,9.0
2597,5.0,5.0
2598,9.0,2.0
2599,8.0,8.0
2600,9.0,3.0
2601,5.0,2.0
2602,3.0,7.0
2603,8.0,6.0
2604,2.0,4.0
2605,8.0,5.0
2606,1.0,3.0
2607,4.0,2.0
2608,3.0,4.0
2609,7.0,9.0
2610,9.0,2.0
2611,4.0,3.0
2612,9.0,3.0
2613,1.0,5.0
2614,5.0,3.0
2615,4.0,0.0
2616,7.0,8.0
2617,9.0,4.0
2618,3.0,2.0
2619,0.0,7.0
2620,0.0,7.0
2621,2.0,8.0
2622,4.0,6.0
2623,0.0,7.0
2624,6.0,0.0
2625,5.0,6.0
2626,2.0,1.0
2627,8.0,3.0
2628,3.0,8.0
2629,9.0,3.0
2630,7.0,9.0
2631,6.0,2.0
2632,7.0,9.0
2633,7.0,2.0
