,0,1
1362,4.0,2.0
1363,4.0,4.0
1364,7.0,7.0
1365,8.0,4.5
1366,6.0,4.5
1367,0.0,4.0
1368,7.0,8.0
1369,7.0,4.0
1370,0.0,0.0
1371,4.0,6.0
1372,7.0,5.0
1373,4.0,5.0
1374,4.0,2.5
1375,2.0,3.5
1376,5.0,5.0
1377,1.0,4.5
1378,4.0,4.0
1379,6.0,5.0
1380,4.0,4.0
1381,2.0,1.5
1382,5.0,4.5
1383,7.0,3.5
1384,3.0,3.5
1385,9.0,6.0
1386,5.0,6.5
1387,6.0,3.5
1388,4.0,3.5
1389,7.0,5.5
1390,2.0,4.5
1391,5.0,5.5
1392,4.0,6.0
1393,8.0,4.5
1394,1.0,3.5
1395,8.0,5.0
1396,1.0,3.5
1397,0.0,2.0
1398,5.0,6.0
1399,6.0,3.5
1400,8.0,6.5
1401,0.0,4.0
1402,8.0,7.0
1403,1.0,2.5
1404,6.0,7.5
1405,9.0,5.5
1406,7.0,8.0
1407,8.0,6.0
1408,9.0,8.5
1409,8.0,7.0
1410,2.0,1.0
1411,0.0,0.5
1412,8.0,8.0
1413,0.0,4.5
1414,8.0,7.5
1415,4.0,2.5
1416,3.0,3.5
1417,9.0,7.0
1418,5.0,4.0
1419,6.0,4.0
1420,2.0,1.0
1421,3.0,5.0
1422,9.0,8.0
1423,7.0,6.0
1424,5.0,5.5
1425,0.0,1.5
1426,5.0,4.0
1427,0.0,4.0
1428,5.0,5.5
1429,0.0,2.0
1430,0.0,1.5
1431,9.0,8.0
1432,1.0,4.0
1433,9.0,6.5
1434,7.0,8.0
1435,4.0,2.0
1436,7.0,7.0
1437,2.0,1.0
1438,6.0,3.0
1439,1.0,2.0
1440,1.0,1.5
1441,4.0,6.0
1442,7.0,4.0
1443,0.0,3.0
1444,5.0,2.5
1445,9.0,5.5
1446,4.0,5.5
1447,3.0,2.0
1448,1.0,1.5
1449,2.0,2.5
1450,9.0,5.0
1451,9.0,6.0
1452,6.0,6.0
1453,4.0,5.5
1454,6.0,3.5
1455,7.0,3.5
1456,9.0,6.5
1457,7.0,7.0
1458,9.0,7.0
1459,1.0,3.0
1460,9.0,9.0
1461,7.0,4.0
1462,5.0,4.5
1463,6.0,4.0
1464,7.0,7.0
1465,6.0,3.0
1466,2.0,1.5
1467,4.0,2.0
1468,2.0,1.5
1469,1.0,4.0
1470,5.0,3.5
1471,8.0,7.5
1472,0.0,1.0
1473,8.0,6.0
1474,5.0,3.5
1475,9.0,5.0
1476,6.0,7.0
1477,6.0,3.5
1478,8.0,5.0
1479,9.0,8.5
1480,7.0,5.5
1481,8.0,7.5
1482,1.0,3.0
1483,9.0,8.5
1484,4.0,6.5
1485,2.0,4.0
1486,2.0,4.0
1487,7.0,4.0
1488,9.0,8.5
1489,7.0,5.5
1490,0.0,4.0
1491,8.0,7.0
1492,2.0,5.5
1493,4.0,2.5
1494,9.0,7.5
1495,8.0,7.5
1496,0.0,0.5
1497,5.0,2.5
1498,7.0,7.5
1499,6.0,4.0
1500,0.0,3.5
1501,9.0,5.5
1502,2.0,4.5
1503,8.0,7.0
1504,9.0,5.5
1505,0.0,1.5
1506,3.0,4.0
1507,9.0,8.5
1508,5.0,4.0
1509,7.0,5.5
1510,1.0,4.5
1511,6.0,5.0
1512,4.0,5.5
1513,5.0,6.0
1514,0.0,1.5
1515,8.0,8.5
1516,0.0,1.0
1517,3.0,4.5
1518,9.0,5.0
1519,3.0,1.5
1520,2.0,3.5
1521,3.0,5.5
1522,2.0,1.5
1523,0.0,3.5
1524,8.0,5.5
1525,7.0,7.5
1526,5.0,5.5
1527,9.0,6.0
1528,7.0,7.5
1529,1.0,4.5
1530,3.0,4.5
1531,1.0,3.0
1532,9.0,7.5
1533,2.0,2.0
1534,0.0,0.0
1535,8.0,6.5
1536,0.0,4.0
1537,1.0,2.0
1538,1.0,3.0
1539,9.0,8.5
1540,8.0,4.0
1541,1.0,0.5
1542,8.0,7.5
1543,4.0,5.5
1544,9.0,7.5
1545,3.0,2.0
1546,4.0,5.5
1547,6.0,6.0
1548,9.0,8.5
1549,7.0,5.5
1550,3.0,4.0
1551,4.0,3.0
1552,9.0,6.5
1553,1.0,2.0
1554,6.0,6.5
1555,0.0,4.0
1556,6.0,3.5
1557,8.0,5.5
1558,6.0,7.0
1559,2.0,1.0
1560,8.0,6.5
1561,9.0,5.0
1562,8.0,7.5
1563,6.0,7.5
1564,0.0,4.5
1565,6.0,5.5
1566,5.0,5.5
1567,0.0,4.0
1568,5.0,7.0
1569,3.0,3.5
1570,0.0,4.0
1571,6.0,5.5
1572,0.0,4.5
1573,5.0,3.5
1574,2.0,3.0
1575,8.0,7.5
1576,1.0,1.5
1577,7.0,5.0
1578,6.0,7.5
1579,4.0,5.5
1580,9.0,5.5
1581,6.0,6.0
1582,0.0,1.5
1583,8.0,7.0
1584,5.0,6.5
1585,0.0,1.0
1586,0.0,1.5
1587,8.0,4.5
1588,2.0,1.5
1589,2.0,1.5
1590,6.0,5.0
1591,7.0,5.5
1592,8.0,5.0
1593,2.0,4.5
1594,0.0,2.0
1595,9.0,4.5
1596,3.0,2.5
1597,9.0,4.5
1598,8.0,7.5
1599,0.0,1.5
1600,6.0,5.0
1601,4.0,3.0
1602,5.0,6.0
1603,0.0,3.5
1604,5.0,6.5
1605,7.0,6.0
1606,6.0,4.0
1607,5.0,3.5
1608,3.0,5.5
1609,1.0,2.5
1610,7.0,6.0
1611,4.0,2.5
1612,6.0,4.5
1613,4.0,2.0
1614,7.0,6.5
1615,7.0,7.5
1616,5.0,7.0
1617,7.0,6.5
1618,2.0,1.0
1619,8.0,7.0
1620,4.0,4.0
1621,4.0,5.5
1622,7.0,6.5
1623,7.0,8.0
1624,2.0,4.5
1625,1.0,3.0
1626,2.0,1.5
1627,5.0,5.0
1628,7.0,4.0
1629,0.0,2.0
1630,7.0,4.0
1631,0.0,4.0
1632,1.0,3.5
1633,2.0,4.0
1634,3.0,2.5
1635,3.0,3.5
1636,8.0,5.5
1637,6.0,7.5
1638,6.0,4.0
1639,2.0,1.0
1640,2.0,3.5
1641,1.0,5.0
1642,3.0,2.0
1643,4.0,6.0
1644,8.0,6.5
1645,0.0,4.0
1646,1.0,4.0
1647,2.0,2.5
1648,2.0,5.5
1649,7.0,4.5
1650,7.0,3.5
1651,2.0,3.0
1652,8.0,6.0
1653,0.0,2.0
1654,9.0,7.5
1655,8.0,6.0
1656,4.0,6.0
1657,0.0,4.5
1658,9.0,6.5
1659,6.0,3.0
1660,9.0,8.5
1661,0.0,1.0
1662,5.0,3.0
1663,4.0,6.5
1664,9.0,9.0
1665,1.0,1.0
1666,1.0,4.0
1667,2.0,1.5
1668,6.0,3.5
1669,5.0,4.5
1670,8.0,5.5
1671,1.0,2.0
1672,1.0,4.0
1673,1.0,4.0
1674,3.0,3.5
1675,8.0,8.0
1676,0.0,0.5
1677,3.0,2.0
1678,8.0,4.0
1679,2.0,5.0
1680,6.0,6.5
1681,9.0,8.5
1682,0.0,2.5
1683,3.0,3.5
1684,4.0,5.0
1685,0.0,1.0
1686,4.0,6.0
1687,4.0,4.5
1688,9.0,9.0
1689,7.0,5.5
1690,1.0,3.0
1691,2.0,4.5
1692,5.0,4.0
1693,1.0,1.0
1694,7.0,4.5
1695,1.0,2.5
1696,0.0,3.0
1697,1.0,3.0
1698,3.0,6.0
1699,2.0,2.0
1700,4.0,3.5
1701,2.0,1.5
1702,1.0,1.5
1703,6.0,4.0
1704,6.0,7.0
1705,8.0,4.0
1706,5.0,2.5
1707,2.0,4.5
1708,6.0,6.5
1709,6.0,5.5
1710,3.0,2.5
1711,6.0,5.5
1712,7.0,5.5
1713,3.0,2.5
1714,0.0,1.0
1715,2.0,2.0
1716,7.0,3.5
1717,4.0,5.0
1718,2.0,2.0
1719,5.0,6.0
1720,5.0,7.0
1721,4.0,3.5
1722,6.0,7.5
1723,4.0,4.5
1724,0.0,1.5
1725,7.0,3.5
1726,5.0,6.5
1727,1.0,2.0
1728,7.0,4.5
1729,8.0,4.5
1730,9.0,9.0
1731,4.0,3.0
1732,2.0,3.0
1733,6.0,4.5
1734,0.0,3.0
1735,5.0,3.5
1736,8.0,7.5
1737,5.0,5.0
1738,0.0,0.5
1739,1.0,3.0
1740,6.0,5.5
1741,3.0,2.0
1742,6.0,5.5
1743,2.0,3.5
1744,5.0,4.0
1745,8.0,6.5
1746,6.0,5.5
1747,4.0,6.0
1748,2.0,2.5
1749,8.0,5.0
1750,1.0,3.0
1751,5.0,6.5
1752,1.0,3.0
1753,4.0,3.5
1754,2.0,1.0
1755,5.0,6.5
1756,9.0,8.5
1757,7.0,7.5
1758,1.0,3.5
1759,3.0,3.0
1760,8.0,5.0
1761,8.0,5.0
1762,1.0,0.5
1763,6.0,4.5
1764,0.0,1.5
1765,4.0,3.0
1766,3.0,5.0
1767,5.0,2.5
1768,9.0,6.0
1769,1.0,3.0
1770,7.0,6.5
1771,3.0,2.5
1772,9.0,4.5
1773,2.0,2.0
1774,5.0,6.5
1775,5.0,6.0
1776,9.0,6.0
1777,2.0,5.0
1778,7.0,6.0
1779,7.0,4.5
1780,0.0,1.5
1781,8.0,5.5
1782,1.0,1.0
1783,6.0,5.5
1784,6.0,4.0
1785,7.0,4.5
1786,9.0,5.5
1787,2.0,3.5
1788,2.0,5.0
1789,3.0,5.0
1790,2.0,1.0
1791,1.0,3.5
1792,1.0,3.0
1793,1.0,4.0
1794,4.0,3.5
1795,5.0,4.5
1796,0.0,0.0
1797,9.0,7.5
1798,7.0,5.0
1799,4.0,4.0
1800,4.0,4.0
1801,2.0,2.0
1802,8.0,5.5
1803,5.0,4.0
1804,3.0,2.5
1805,2.0,4.5
1806,8.0,5.0
1807,9.0,7.5
1808,0.0,4.0
1809,9.0,7.5
1810,8.0,4.5
1811,8.0,7.5
1812,1.0,1.0
1813,9.0,9.0
1814,7.0,7.5
1815,4.0,6.0
1816,2.0,1.0
1817,9.0,7.5
1818,7.0,7.5
1819,2.0,5.5
1820,5.0,3.0
1821,3.0,5.5
1822,9.0,6.0
1823,7.0,4.5
1824,3.0,1.5
1825,6.0,7.0
1826,5.0,6.5
1827,0.0,2.5
1828,8.0,8.0
1829,6.0,3.0
1830,9.0,7.0
1831,9.0,4.5
1832,6.0,3.0
1833,1.0,0.5
1834,0.0,3.0
1835,3.0,4.0
1836,6.0,5.5
1837,6.0,6.0
1838,5.0,3.5
1839,8.0,4.5
1840,9.0,4.5
1841,1.0,5.0
1842,8.0,6.5
1843,2.0,4.0
1844,1.0,4.0
1845,2.0,3.0
1846,2.0,1.5
1847,3.0,6.0
1848,2.0,2.0
1849,7.0,5.5
1850,5.0,4.5
1851,2.0,5.5
1852,7.0,6.0
1853,0.0,2.5
1854,2.0,5.5
1855,4.0,4.0
1856,0.0,1.5
1857,4.0,5.5
1858,3.0,1.5
1859,7.0,5.5
1860,9.0,8.5
1861,5.0,2.5
1862,8.0,8.5
1863,9.0,6.0
1864,3.0,5.0
1865,4.0,5.5
1866,0.0,1.0
1867,6.0,3.0
1868,6.0,5.5
1869,6.0,7.0
1870,6.0,4.0
1871,4.0,2.5
1872,9.0,6.0
1873,2.0,1.0
1874,1.0,0.5
1875,7.0,7.0
1876,0.0,2.5
1877,9.0,5.5
1878,7.0,6.5
1879,1.0,4.0
1880,8.0,8.5
1881,5.0,4.5
1882,0.0,2.0
1883,4.0,4.0
1884,5.0,6.0
1885,3.0,4.5
1886,4.0,5.5
1887,2.0,3.0
1888,5.0,7.0
1889,4.0,6.0
1890,0.0,1.5
1891,0.0,1.5
1892,8.0,7.5
1893,8.0,8.0
1894,0.0,2.5
1895,3.0,1.5
1896,3.0,4.0
1897,2.0,4.5
1898,5.0,6.0
1899,3.0,3.5
1900,0.0,0.0
1901,5.0,4.5
1902,3.0,2.5
1903,8.0,4.0
1904,2.0,5.5
1905,0.0,2.0
1906,7.0,6.5
1907,9.0,6.5
1908,4.0,6.5
1909,2.0,5.5
1910,5.0,4.0
1911,8.0,6.0
1912,8.0,8.5
1913,5.0,7.0
1914,7.0,6.5
1915,2.0,4.0
1916,7.0,4.0
1917,6.0,3.5
1918,7.0,4.0
1919,6.0,5.0
1920,1.0,4.5
1921,5.0,3.5
1922,4.0,5.0
1923,0.0,3.0
1924,0.0,4.5
1925,4.0,5.0
1926,5.0,7.0
1927,0.0,2.0
1928,3.0,6.0
1929,0.0,1.0
1930,6.0,7.0
1931,0.0,0.0
1932,7.0,4.5
1933,5.0,4.5
1934,4.0,3.0
1935,2.0,4.5
1936,6.0,6.5
1937,3.0,1.5
1938,0.0,0.0
1939,1.0,4.5
1940,9.0,4.5
1941,3.0,4.0
1942,1.0,4.5
1943,9.0,7.0
1944,9.0,7.0
1945,8.0,6.0
1946,3.0,1.5
1947,4.0,5.5
1948,1.0,3.0
1949,3.0,3.0
1950,6.0,5.5
1951,1.0,5.0
1952,1.0,1.5
1953,4.0,5.5
1954,4.0,3.5
1955,8.0,7.0
1956,1.0,5.0
1957,1.0,1.5
1958,9.0,8.0
1959,3.0,4.5
1960,4.0,5.0
1961,4.0,6.5
1962,8.0,6.5
1963,9.0,9.0
1964,2.0,5.5
1965,2.0,4.5
1966,1.0,5.0
1967,6.0,4.0
1968,8.0,5.0
1969,4.0,3.5
1970,6.0,4.5
1971,5.0,7.0
1972,0.0,3.0
1973,6.0,5.5
1974,9.0,7.0
1975,0.0,0.5
1976,4.0,2.0
1977,3.0,4.0
1978,4.0,3.0
1979,3.0,3.0
1980,4.0,2.5
1981,0.0,3.0
1982,4.0,6.5
1983,5.0,4.5
1984,9.0,5.5
1985,5.0,4.5
1986,8.0,7.0
1987,4.0,6.5
1988,4.0,6.0
1989,8.0,8.0
1990,2.0,4.5
1991,7.0,8.0
1992,8.0,8.0
1993,5.0,4.5
1994,0.0,2.0
1995,2.0,5.5
1996,2.0,3.0
1997,3.0,3.0
1998,2.0,5.0
1999,4.0,6.0
2000,7.0,3.5
2001,2.0,5.0
2002,0.0,3.0
2003,9.0,5.5
2004,2.0,3.0
2005,1.0,5.0
2006,8.0,7.5
2007,9.0,7.5
2008,5.0,2.5
2009,0.0,2.5
2010,3.0,4.0
2011,0.0,3.5
2012,9.0,9.0
2013,7.0,4.5
2014,7.0,3.5
2015,8.0,7.0
2016,3.0,6.0
2017,0.0,3.0
2018,9.0,6.0
2019,1.0,2.5
2020,8.0,4.0
2021,3.0,2.0
2022,3.0,5.0
2023,0.0,0.0
2024,3.0,1.5
2025,4.0,3.0
2026,4.0,3.5
2027,4.0,4.5
2028,6.0,7.0
2029,5.0,6.5
2030,5.0,4.0
2031,7.0,7.0
2032,8.0,8.5
2033,7.0,8.0
2034,0.0,1.0
2035,1.0,3.0
2036,8.0,8.5
2037,2.0,3.5
2038,8.0,7.5
2039,1.0,2.0
2040,3.0,3.5
2041,6.0,5.5
2042,5.0,2.5
2043,6.0,3.5
2044,6.0,4.0
2045,7.0,7.0
2046,3.0,1.5
2047,2.0,4.0
2048,4.0,5.5
2049,4.0,4.5
2050,1.0,4.5
2051,0.0,4.0
2052,5.0,3.0
2053,9.0,9.0
2054,9.0,7.0
2055,8.0,6.0
2056,9.0,7.5
2057,4.0,6.5
2058,0.0,3.0
2059,3.0,3.5
2060,6.0,4.5
2061,0.0,4.0
2062,1.0,3.0
2063,8.0,5.0
2064,1.0,5.0
2065,9.0,8.0
2066,6.0,7.0
2067,3.0,6.0
2068,0.0,0.0
2069,2.0,4.5
2070,8.0,8.0
2071,0.0,1.0
2072,9.0,6.5
2073,7.0,8.0
2074,4.0,6.5
2075,7.0,5.0
2076,8.0,8.0
2077,7.0,4.0
2078,9.0,6.5
2079,6.0,4.5
2080,6.0,4.0
2081,3.0,4.0
2082,0.0,2.0
2083,1.0,0.5
2084,4.0,3.0
2085,6.0,3.5
2086,4.0,6.5
2087,1.0,0.5
2088,4.0,2.0
2089,0.0,3.5
2090,4.0,2.5
2091,5.0,6.5
2092,4.0,3.5
2093,9.0,6.5
2094,4.0,4.5
2095,6.0,6.0
2096,1.0,1.5
2097,5.0,5.0
2098,9.0,8.5
2099,0.0,3.5
2100,7.0,4.0
2101,6.0,5.0
2102,1.0,4.0
2103,6.0,4.0
2104,0.0,3.5
2105,5.0,3.0
2106,5.0,4.5
2107,4.0,6.0
2108,9.0,8.5
2109,5.0,3.0
2110,6.0,4.0
2111,4.0,3.0
2112,0.0,2.5
2113,1.0,5.0
2114,3.0,5.5
2115,6.0,5.0
2116,5.0,5.5
2117,0.0,4.5
2118,3.0,1.5
2119,4.0,2.0
2120,6.0,4.0
2121,0.0,0.0
2122,0.0,0.5
2123,5.0,5.0
2124,7.0,5.0
2125,5.0,4.0
2126,1.0,5.0
2127,8.0,8.5
2128,2.0,2.5
2129,2.0,4.5
2130,7.0,3.5
2131,2.0,2.5
2132,6.0,5.0
2133,3.0,4.5
2134,3.0,1.5
2135,7.0,3.5
2136,1.0,0.5
2137,3.0,2.5
2138,6.0,7.5
2139,7.0,6.0
2140,3.0,4.0
2141,2.0,2.5
2142,7.0,6.0
2143,2.0,1.5
2144,7.0,6.0
2145,5.0,3.0
2146,4.0,3.0
2147,3.0,5.5
2148,4.0,5.5
2149,2.0,2.0
2150,4.0,2.5
2151,1.0,1.0
2152,0.0,1.5
2153,8.0,8.0
2154,6.0,3.0
2155,4.0,4.5
2156,1.0,5.0
2157,1.0,4.5
2158,7.0,4.0
2159,1.0,4.5
2160,7.0,5.0
2161,3.0,4.5
2162,5.0,3.0
2163,3.0,1.5
2164,7.0,5.5
2165,8.0,5.5
2166,6.0,7.5
2167,8.0,5.5
2168,5.0,4.5
2169,2.0,1.0
2170,2.0,2.0
2171,1.0,4.5
2172,6.0,7.0
2173,3.0,4.0
2174,3.0,5.5
2175,5.0,3.0
2176,2.0,1.0
2177,7.0,4.5
2178,8.0,4.0
2179,1.0,1.5
2180,3.0,4.0
2181,7.0,8.0
2182,3.0,5.5
2183,8.0,8.0
2184,0.0,4.5
2185,8.0,8.0
2186,3.0,4.5
2187,9.0,8.0
2188,9.0,5.5
2189,1.0,0.5
2190,5.0,3.5
2191,6.0,5.5
2192,4.0,2.5
2193,2.0,1.0
2194,4.0,4.0
2195,1.0,1.5
2196,5.0,4.0
2197,0.0,2.5
2198,2.0,2.0
2199,1.0,1.0
2200,8.0,4.5
2201,4.0,2.0
2202,7.0,3.5
2203,4.0,3.0
2204,1.0,3.5
2205,1.0,4.5
2206,2.0,2.5
2207,9.0,8.5
2208,7.0,3.5
2209,8.0,5.5
2210,3.0,4.5
2211,6.0,5.0
2212,4.0,6.5
2213,5.0,3.5
2214,2.0,5.5
2215,1.0,1.5
2216,6.0,7.5
2217,4.0,4.0
2218,4.0,2.5
2219,4.0,6.0
2220,3.0,6.0
2221,8.0,6.0
2222,2.0,3.0
2223,1.0,3.5
2224,1.0,2.0
2225,3.0,4.5
2226,5.0,5.5
2227,5.0,6.0
2228,1.0,3.0
2229,8.0,4.0
2230,8.0,8.0
2231,3.0,3.0
2232,2.0,5.0
2233,1.0,3.5
2234,2.0,1.5
2235,5.0,4.5
2236,1.0,2.0
2237,0.0,2.0
2238,2.0,1.5
2239,0.0,0.0
2240,6.0,4.0
2241,8.0,5.0
2242,6.0,4.5
2243,6.0,6.0
2244,1.0,3.5
2245,2.0,1.0
2246,4.0,2.5
2247,4.0,5.5
2248,5.0,5.0
2249,1.0,3.5
2250,3.0,6.0
2251,7.0,8.0
2252,2.0,1.0
2253,7.0,4.5
2254,7.0,3.5
2255,9.0,8.5
2256,0.0,1.0
2257,5.0,5.5
2258,1.0,3.5
2259,8.0,5.0
2260,2.0,1.0
2261,2.0,4.0
2262,6.0,7.5
2263,1.0,1.5
2264,8.0,6.5
2265,6.0,7.0
2266,7.0,6.5
2267,8.0,5.5
2268,9.0,5.0
2269,7.0,7.0
2270,0.0,3.5
2271,3.0,5.5
2272,7.0,7.5
2273,1.0,2.5
2274,0.0,0.0
2275,9.0,5.5
2276,6.0,5.5
2277,5.0,3.5
2278,2.0,4.0
2279,9.0,8.0
2280,5.0,6.5
2281,7.0,4.0
2282,8.0,8.0
2283,1.0,2.5
2284,8.0,8.0
2285,8.0,4.5
2286,0.0,3.0
2287,8.0,7.5
2288,2.0,1.5
2289,4.0,4.5
2290,3.0,6.0
2291,7.0,7.0
2292,6.0,4.0
2293,4.0,3.5
2294,9.0,6.0
2295,7.0,7.0
2296,0.0,4.0
2297,9.0,8.0
2298,2.0,3.0
2299,7.0,6.0
2300,5.0,3.0
2301,1.0,2.5
2302,6.0,4.5
2303,2.0,3.5
2304,5.0,3.0
2305,1.0,3.5
2306,0.0,2.5
2307,8.0,6.5
2308,2.0,1.5
2309,5.0,5.5
2310,9.0,5.5
2311,4.0,2.5
2312,6.0,3.5
2313,1.0,4.5
2314,1.0,3.0
2315,2.0,5.0
2316,9.0,5.5
2317,2.0,2.5
2318,3.0,4.0
2319,7.0,7.5
2320,9.0,8.5
2321,5.0,5.5
2322,3.0,2.5
2323,7.0,8.0
2324,3.0,1.5
2325,7.0,6.5
2326,1.0,1.5
2327,4.0,4.0
2328,6.0,5.0
2329,2.0,4.0
2330,6.0,4.0
2331,5.0,3.5
2332,7.0,5.0
2333,0.0,2.0
2334,9.0,9.0
2335,4.0,3.5
2336,7.0,8.0
2337,2.0,4.0
2338,8.0,5.0
2339,1.0,3.5
2340,8.0,7.5
2341,1.0,5.0
2342,6.0,4.0
2343,9.0,9.0
2344,6.0,5.0
2345,6.0,3.0
2346,9.0,7.0
2347,9.0,7.0
2348,6.0,5.0
2349,2.0,5.5
2350,4.0,6.0
2351,7.0,4.0
2352,4.0,5.0
2353,3.0,4.5
2354,2.0,4.0
2355,2.0,4.5
2356,7.0,5.0
2357,8.0,4.0
2358,3.0,2.0
2359,8.0,4.5
2360,6.0,5.0
2361,2.0,5.0
2362,7.0,7.0
2363,3.0,3.5
2364,0.0,4.5
2365,0.0,3.5
2366,1.0,2.5
2367,5.0,5.5
2368,1.0,4.5
2369,8.0,4.0
2370,4.0,4.0
2371,2.0,2.5
2372,0.0,4.0
2373,9.0,8.5
2374,2.0,3.0
2375,7.0,3.5
2376,9.0,9.0
2377,3.0,3.0
2378,0.0,0.0
2379,5.0,5.5
2380,6.0,7.5
2381,7.0,5.0
2382,9.0,5.5
2383,1.0,1.0
2384,7.0,4.5
2385,6.0,5.5
2386,6.0,6.0
2387,8.0,6.0
2388,5.0,3.0
2389,6.0,3.5
2390,6.0,7.0
2391,3.0,2.5
2392,8.0,6.0
2393,7.0,4.0
2394,6.0,3.5
2395,1.0,3.0
2396,1.0,5.0
2397,5.0,3.0
2398,9.0,6.5
2399,4.0,3.0
2400,5.0,4.5
2401,7.0,8.0
2402,4.0,4.0
2403,8.0,4.0
2404,8.0,6.5
2405,5.0,6.5
2406,5.0,4.0
2407,6.0,3.0
2408,0.0,4.0
2409,6.0,6.0
2410,8.0,5.5
2411,4.0,2.5
2412,9.0,9.0
2413,7.0,4.0
2414,0.0,2.0
2415,8.0,6.0
2416,2.0,2.5
2417,0.0,1.0
2418,3.0,3.0
2419,0.0,0.0
2420,7.0,5.5
2421,1.0,2.0
2422,2.0,2.0
2423,2.0,3.0
2424,2.0,4.0
2425,5.0,6.5
2426,0.0,4.0
2427,1.0,4.5
2428,5.0,6.0
2429,2.0,3.0
2430,3.0,1.5
2431,2.0,1.5
2432,4.0,4.0
2433,8.0,8.0
2434,3.0,5.0
2435,0.0,2.5
2436,1.0,4.0
2437,6.0,6.0
2438,5.0,6.5
2439,7.0,3.5
2440,9.0,8.0
2441,9.0,9.0
2442,6.0,6.0
2443,0.0,0.5
2444,6.0,4.5
2445,9.0,5.0
2446,2.0,1.5
2447,7.0,6.0
2448,6.0,6.0
2449,7.0,4.5
2450,2.0,5.5
2451,6.0,7.5
2452,7.0,3.5
2453,2.0,2.0
2454,5.0,4.5
2455,6.0,4.5
2456,0.0,0.5
2457,3.0,4.5
2458,3.0,2.0
2459,4.0,3.0
2460,4.0,6.0
2461,5.0,7.0
2462,0.0,4.0
2463,5.0,3.5
2464,4.0,6.0
2465,0.0,2.5
2466,0.0,3.0
2467,4.0,3.5
2468,4.0,6.0
2469,2.0,5.5
2470,7.0,7.0
2471,4.0,4.5
2472,1.0,2.5
2473,4.0,3.0
2474,8.0,4.5
2475,1.0,1.0
2476,3.0,6.0
2477,4.0,5.5
2478,7.0,3.5
2479,6.0,6.5
2480,1.0,5.0
2481,6.0,4.5
2482,2.0,2.5
2483,1.0,3.0
2484,5.0,5.5
2485,3.0,6.0
2486,2.0,4.0
2487,6.0,4.0
2488,9.0,5.0
2489,4.0,3.0
2490,3.0,4.5
2491,3.0,3.0
2492,4.0,3.0
2493,3.0,2.0
2494,2.0,2.5
2495,2.0,4.5
2496,4.0,5.0
2497,2.0,4.5
2498,2.0,3.5
2499,8.0,4.5
2500,2.0,5.0
2501,5.0,7.0
2502,2.0,4.0
2503,9.0,4.5
2504,8.0,6.5
2505,8.0,4.0
2506,7.0,4.0
2507,5.0,5.0
2508,4.0,5.0
2509,8.0,4.5
2510,1.0,0.5
2511,9.0,5.5
2512,1.0,4.0
2513,4.0,6.5
2514,6.0,3.0
2515,6.0,6.0
2516,2.0,2.5
2517,3.0,3.5
2518,4.0,2.0
2519,5.0,7.0
2520,2.0,2.0
2521,2.0,4.5
2522,0.0,3.0
2523,4.0,6.5
2524,6.0,6.0
2525,0.0,4.0
2526,2.0,1.5
2527,7.0,3.5
2528,1.0,0.5
2529,8.0,4.0
2530,8.0,8.5
2531,2.0,3.5
2532,6.0,4.0
2533,7.0,5.5
2534,8.0,4.0
2535,2.0,2.5
2536,9.0,6.5
2537,1.0,2.0
2538,3.0,1.5
2539,1.0,3.0
2540,0.0,2.0
2541,3.0,4.0
2542,6.0,5.5
2543,8.0,7.5
2544,3.0,3.5
2545,0.0,1.0
2546,5.0,5.5
2547,9.0,8.5
2548,1.0,5.0
2549,6.0,6.0
2550,1.0,2.5
2551,9.0,7.0
2552,3.0,5.0
2553,4.0,3.5
2554,5.0,5.0
2555,9.0,8.5
2556,8.0,6.0
2557,5.0,3.5
2558,3.0,2.0
2559,2.0,5.0
2560,4.0,5.5
2561,1.0,3.5
2562,2.0,5.0
2563,0.0,0.5
2564,3.0,5.5
2565,2.0,4.5
2566,1.0,2.0
2567,0.0,1.5
2568,1.0,2.0
2569,4.0,3.0
2570,1.0,5.0
2571,2.0,5.0
2572,1.0,5.0
2573,4.0,5.0
2574,9.0,7.0
2575,0.0,3.5
2576,2.0,1.5
2577,5.0,4.0
2578,5.0,2.5
2579,7.0,4.0
2580,7.0,6.0
2581,9.0,8.5
2582,3.0,4.0
2583,0.0,4.0
2584,5.0,6.5
2585,1.0,3.0
2586,7.0,5.5
2587,8.0,8.0
2588,8.0,5.5
2589,1.0,1.0
2590,2.0,2.0
2591,9.0,9.0
2592,9.0,9.0
2593,2.0,1.5
2594,7.0,3.5
2595,6.0,6.5
2596,0.0,4.5
2597,5.0,5.5
2598,7.0,6.0
2599,9.0,8.0
2600,4.0,6.5
2601,6.0,7.5
2602,3.0,1.5
2603,7.0,8.0
2604,6.0,7.0
2605,3.0,2.0
2606,8.0,5.0
2607,1.0,2.0
2608,5.0,6.0
2609,9.0,6.5
2610,0.0,3.5
2611,1.0,3.5
2612,5.0,5.5
2613,6.0,4.5
2614,9.0,5.5
2615,4.0,5.5
2616,3.0,2.0
2617,4.0,5.0
2618,8.0,7.0
2619,3.0,3.0
2620,2.0,1.0
2621,9.0,6.0
2622,6.0,4.5
2623,7.0,8.0
2624,9.0,6.0
2625,7.0,7.0
2626,9.0,9.0
2627,7.0,5.0
2628,9.0,8.5
2629,9.0,5.0
2630,4.0,6.0
2631,4.0,4.5
2632,8.0,5.5
2633,8.0,4.5
